"subject" "activity" "TimeDomain_BodyAcc-Mean-1                " "TimeDomain_BodyAcc-Mean-2                " "TimeDomain_BodyAcc-Mean-3                " "TimeDomain_GravityAcc-Mean-1             " "TimeDomain_GravityAcc-Mean-2             " "TimeDomain_GravityAcc-Mean-3             " "TimeDomain_BodyAccJerk-Mean-1            " "TimeDomain_BodyAccJerk-Mean-2            " "TimeDomain_BodyAccJerk-Mean-3            " "TimeDomain_BodyGyro-Mean-1               " "TimeDomain_BodyGyro-Mean-2               " "TimeDomain_BodyGyro-Mean-3               " "TimeDomain_BodyGyroJerk-Mean-1           " "TimeDomain_BodyGyroJerk-Mean-2           " "TimeDomain_BodyGyroJerk-Mean-3           " "TimeDomain_BodyAccMag-Mean-1             " "TimeDomain_GravityAccMag-Mean-1          " "TimeDomain_BodyAccJerkMag-Mean-1         " "TimeDomain_BodyGyroMag-Mean-1            " "TimeDomain_BodyGyroJerkMag-Mean-1        " "FrequencyDomain_BodyAcc-Mean-1                " "FrequencyDomain_BodyAcc-Mean-2                " "FrequencyDomain_BodyAcc-Mean-3                " "FrequencyDomain_BodyAcc-MeanFreq-1            " "FrequencyDomain_BodyAcc-MeanFreq-2            " "FrequencyDomain_BodyAcc-MeanFreq-3            " "FrequencyDomain_BodyAccJerk-Mean-1            " "FrequencyDomain_BodyAccJerk-Mean-2            " "FrequencyDomain_BodyAccJerk-Mean-3            " "FrequencyDomain_BodyAccJerk-MeanFreq-1        " "FrequencyDomain_BodyAccJerk-MeanFreq-2        " "FrequencyDomain_BodyAccJerk-MeanFreq-3        " "FrequencyDomain_BodyGyro-Mean-1               " "FrequencyDomain_BodyGyro-Mean-2               " "FrequencyDomain_BodyGyro-Mean-3               " "FrequencyDomain_BodyGyro-MeanFreq-1           " "FrequencyDomain_BodyGyro-MeanFreq-2           " "FrequencyDomain_BodyGyro-MeanFreq-3           " "FrequencyDomain_BodyAccMag-Mean-1             " "FrequencyDomain_BodyAccMag-MeanFreq-1         " "FrequencyDomain_BodyAccJerkMag-Mean-1         " "FrequencyDomain_BodyAccJerkMag-MeanFreq-1     " "FrequencyDomain_BodyGyroMag-Mean-1            " "FrequencyDomain_BodyGyroMag-MeanFreq-1        " "FrequencyDomain_BodyGyroJerkMag-Mean-1        " "FrequencyDomain_BodyGyroJerkMag-MeanFreq-1    " "TimeDomain_BodyAcc-STD-1                 " "TimeDomain_BodyAcc-STD-2                 " "TimeDomain_BodyAcc-STD-3                 " "TimeDomain_GravityAcc-STD-1              " "TimeDomain_GravityAcc-STD-2              " "TimeDomain_GravityAcc-STD-3              " "TimeDomain_BodyAccJerk-STD-1             " "TimeDomain_BodyAccJerk-STD-2             " "TimeDomain_BodyAccJerk-STD-3             " "TimeDomain_BodyGyro-STD-1                " "TimeDomain_BodyGyro-STD-2                " "TimeDomain_BodyGyro-STD-3                " "TimeDomain_BodyGyroJerk-STD-1            " "TimeDomain_BodyGyroJerk-STD-2            " "TimeDomain_BodyGyroJerk-STD-3            " "TimeDomain_BodyAccMag-STD-1              " "TimeDomain_GravityAccMag-STD-1           " "TimeDomain_BodyAccJerkMag-STD-1          " "TimeDomain_BodyGyroMag-STD-1             " "TimeDomain_BodyGyroJerkMag-STD-1         " "FrequencyDomain_BodyAcc-STD-1                 " "FrequencyDomain_BodyAcc-STD-2                 " "FrequencyDomain_BodyAcc-STD-3                 " "FrequencyDomain_BodyAccJerk-STD-1             " "FrequencyDomain_BodyAccJerk-STD-2             " "FrequencyDomain_BodyAccJerk-STD-3             " "FrequencyDomain_BodyGyro-STD-1                " "FrequencyDomain_BodyGyro-STD-2                " "FrequencyDomain_BodyGyro-STD-3                " "FrequencyDomain_BodyAccMag-STD-1              " "FrequencyDomain_BodyAccJerkMag-STD-1          " "FrequencyDomain_BodyGyroMag-STD-1             " "FrequencyDomain_BodyGyroJerkMag-STD-1         "
5 "LIE_TO_SIT" 0.59856995906042 -0.537146600817435 -0.145324719778232 0.179150335113386 0.664943467790245 0.172640239203832 -0.0189633780754801 -0.0713490800158118 0.0678081059658435 0.177605175136367 0.040146163301026 0.204081556467966 -0.172172119014594 -0.0287888348826744 -0.224742906900321 0.123795625002312 0.123795625002312 -0.725085231717758 -0.179784233216593 -0.799953599478983 -0.527261660140817 -0.181191153764283 -0.488389161468443 -0.447737219154326 -0.177348870892735 -0.369759079779088 -0.780479995460666 -0.659516389191129 -0.785951302852087 -0.0403179948501988 -0.138099989133822 -0.120601807332668 -0.464901434758452 -0.659599982347072 -0.472221663640123 -0.203362972110583 -0.532125155032767 -0.315703216785095 -0.231291818709589 -0.288616115738249 -0.728064002518891 0.310602579903355 -0.638310694378108 -0.389027935972195 -0.831822184638223 0.311945246829752 -0.339614842905702 -0.111599304370959 -0.316048100048342 0.208428179317136 -0.0111825546940436 -0.698482923920538 -0.77125532425067 -0.629362764070992 -0.803722354814594 -0.473555621001279 -0.433585853162248 -0.36068465908897 -0.718050244812776 -0.842256368879999 -0.823735695466385 -0.128838500907568 -0.128838500907568 -0.729481722803356 -0.453675987454165 -0.835603840529358 -0.280246055650208 -0.150859052247664 -0.334104911490385 -0.783305007736045 -0.625179482019929 -0.819606808048983 -0.482166544003313 -0.335449943749523 -0.382433598183952 -0.155067803029228 -0.737288242820487 -0.440812922205593 -0.854455807553155
5 "LIE_TO_STAND" 0.801167754349892 -0.462156984955043 -0.267082560742839 -0.203083079116325 0.892139700509199 0.167121465907774 0.322867467886996 -0.449297936133689 0.131675969605225 0.271282846933237 0.236772213719497 0.581796837385819 -0.202704638462633 -0.010635037482625 0.113785018055349 0.166537674371469 0.166537674371469 -0.59144317526726 0.0285334604162445 -0.679072162239735 -0.369308071519399 0.0540914712411447 -0.414164180795283 -0.405785330029765 0.0244398678031283 -0.362154944792724 -0.623273330837044 -0.33570815006989 -0.733369413702675 -0.160915764520514 -0.0346221420731334 -0.0625804192351605 -0.365977767672466 -0.560369532735895 0.0801980119713356 -0.198187368357847 -0.432569453716373 -0.504941796569909 0.193614777211326 -0.320231850733507 -0.454177585542175 -0.0568556414238406 -0.350457348405603 -0.314909106200487 -0.648429737345651 -0.0133884540582955 -0.255674145529348 -0.0830414943158642 -0.232222668566565 0.153942171747819 -0.539690251860101 -0.541491497731216 -0.629964199033313 -0.345859976038482 -0.764250460291237 -0.403194610661977 -0.413389624044014 0.0908056737957784 -0.548006276244705 -0.765298357860721 -0.505178582597163 0.261292742222279 0.261292742222279 -0.48807690623355 -0.0671954276775115 -0.644850036992296 -0.215144111264685 -0.163252375357207 -0.249467904364309 -0.672338943446823 -0.40708580242743 -0.793942194995772 -0.419312362388501 -0.342722817826764 0.0220880783813918 0.208144620087248 -0.540365626092956 -0.0621066290120576 -0.666353980255577
5 "SIT_TO_LIE" -0.333580697808553 0.391623247979517 0.128247840348066 0.720728314151272 0.383499341073246 -0.00230247088254555 -0.048770096848707 -0.0486287072529706 -0.0324648650791975 -0.0735123377275496 0.0365419162585684 -0.340607312911609 -0.0395207513542065 0.027704250521957 -0.0440035917864651 -0.1030181412607 -0.1030181412607 -0.60178995924331 -0.2004320033564 -0.737060001470447 -0.549910195714768 -0.232422210657453 -0.508173464872063 -0.351037292028998 -0.187246721475267 -0.0245216772103418 -0.665423080618094 -0.455625897066899 -0.702670912685876 -0.0109392118103216 -0.151852516631657 0.115950882051709 -0.443594273700754 -0.629801452742333 -0.421492638022731 -0.217673540984748 -0.198676756479308 -0.473189329234111 -0.360282903609483 -0.362277063400028 -0.59756193073763 0.130228345264598 -0.585346200545202 -0.285352963489205 -0.773288459325984 0.141155179544613 -0.445623696741126 -0.198191725448288 -0.414426943771821 -0.472017884571963 -0.201935848272369 -0.612697006310538 -0.670211948277077 -0.441294976501504 -0.731153217978343 -0.438350101151668 -0.538127198589645 -0.269521879801715 -0.641063700490083 -0.781368558505752 -0.782137831245501 -0.232181439893524 -0.232181439893524 -0.60251990919608 -0.399181388964521 -0.776177151710803 -0.414321317673937 -0.239695726913098 -0.44249929962782 -0.706635790475028 -0.464115908901311 -0.757811345735232 -0.446713075561123 -0.494966417755085 -0.289486431194574 -0.245171466735825 -0.61346397066257 -0.392792696697491 -0.79792918335378
5 "SIT_TO_STAND" 0.0238767301179481 -0.332326763220284 -0.0695905440246112 0.913765532498608 -0.0166661327203104 0.12227607651034 0.133637963718314 0.32970413052494 -0.16693149996332 -0.00814424545962311 -0.0843985723252042 -0.0470011907156218 -0.0815089293933899 -0.101410891350719 -0.0840393268350299 -0.255501093889908 -0.255501093889908 -0.821999869571739 -0.229449380393434 -0.848437902471338 -0.795197246546077 -0.0765441053571012 -0.648581254872053 -0.539812739437728 -0.544917191976698 -0.581530029999826 -0.865429598763538 -0.708581592584313 -0.872199919853821 -0.379608932586689 -0.478961772554427 -0.304995071549267 -0.775277823878518 -0.719998401569463 -0.200475319869038 -0.352765178815396 -0.730997556297178 -1 -0.291315978772944 -0.604738985606983 -0.782544436938754 0.0513585461692534 -0.587576822442829 -0.770503769556521 -0.894753731271155 -0.145471455533458 -0.749495240844191 0.424367787788292 -0.510626479125196 -0.922044046500301 0.0796401995454414 -0.811339874349541 -0.870120587166714 -0.693838915475626 -0.887154057771773 -0.798147358006088 -0.509269835629659 0.343140892409558 -0.842720375799771 -0.907318623794571 -0.738178602861246 0.0149592747026623 0.0149592747026623 -0.78807912358533 -0.141823679963258 -0.893762580409536 -0.73307765577427 0.42862357017686 -0.517005321783329 -0.887870082953328 -0.697994117452791 -0.900320618999256 -0.806160246712509 -0.419053138361017 0.347679127152507 0.0297792125544267 -0.794929471662819 -0.0652199565183149 -0.899581435268586
5 "SITTING" 0.0376996733485956 0.0039965299014261 -0.0191561785261649 0.87546235221935 0.175285646493843 0.143834539996558 0.0756140955653546 -0.00453252855767808 -0.0353171182555742 -0.0426915716376994 -0.026116867546984 -0.0800366130624467 -0.0902826043223591 -0.0436589337556764 -0.04649494149665 -0.953576072930607 -0.953576072930607 -0.970270495773988 -0.934149625419607 -0.973965634129972 -0.977663359354001 -0.92170653978048 -0.948520643900976 0.0982366849418474 0.0979819392830891 0.0806116254323965 -0.976037528353781 -0.954880108608467 -0.970085883373337 -0.0253139901122737 -0.107365160304921 0.0777433237405171 -0.957898446274174 -0.957071877732069 -0.940316040073245 0.147692138558613 -0.129419218651062 0.0411120570560717 -0.93583717684873 0.0859486703979221 -0.965017415574656 0.26224129025933 -0.948186340091777 -0.00935736079974909 -0.97201387034371 0.137556043815107 -0.981300213799701 -0.934057422396775 -0.946457903730915 -0.986297686846488 -0.943282429272347 -0.964381723076924 -0.975174900671862 -0.953178513770057 -0.974081296811878 -0.966737490318679 -0.95198763650373 -0.951698183089158 -0.966053063952812 -0.975737547051076 -0.96496455668594 -0.939502661879297 -0.939502661879297 -0.966509897753828 -0.935081955864032 -0.970799314992514 -0.982740415853651 -0.94051109764783 -0.949527816017377 -0.976452310949377 -0.954519354638597 -0.976120242117837 -0.969821992119033 -0.949729198537371 -0.957977884254786 -0.944216080387714 -0.967925240354169 -0.93794881022967 -0.97122977683613
5 "STAND_TO_LIE" -0.150312835371674 0.353764465286068 0.104537699006711 0.772543839726149 0.236337497563844 0.175841916209915 -0.00758552991888544 0.0965098405875126 -0.170524192740848 -0.197185204860534 0.010711667889503 -0.319208670982414 -0.10593242984789 -0.0735439889693564 -0.0264196192869701 -0.207485948314429 -0.207485948314429 -0.602141294627622 -0.215690856253193 -0.735149815870987 -0.610045949228863 -0.0944411865008304 -0.480270909364091 -0.124561883135267 -0.220398245984854 -0.183456684019548 -0.677012986204947 -0.462398382707299 -0.713242545941703 0.0686966924592923 -0.0370894248261386 0.0616341832150342 -0.432877129132476 -0.555784434858573 -0.425427438674182 -0.144588775887513 -0.251782204346293 -0.258199418437379 -0.255455776153305 -0.345353899626455 -0.614685685517846 0.181947123583776 -0.577020146221114 -0.2379379345222 -0.779211073902633 0.287903318476113 -0.572102574302083 0.00662774417249394 -0.375825418369953 -0.746580521046331 -0.260436937403422 -0.65886489324755 -0.675553363402877 -0.459923269446055 -0.742565215726251 -0.477253934599373 -0.42522968189443 -0.401504199159637 -0.629731192972414 -0.803023756953692 -0.730006114263638 -0.103678129698953 -0.103678129698953 -0.638365206363994 -0.437123163043964 -0.790637248198632 -0.560155368808624 -0.0315472718385221 -0.40241854435252 -0.704477547069767 -0.49750923579057 -0.771324548657242 -0.496939613088029 -0.371778907967193 -0.436710389984072 -0.120529846440908 -0.674188862454134 -0.448896771566769 -0.822552909679127
5 "STAND_TO_SIT" -0.00108094578042232 -0.0462523916123296 -0.0190736051687285 0.882342117650784 -0.249213704036258 0.0707866676847007 0.18771709561661 0.605951061131517 0.196402908174387 0.000578430980512393 0.103775519264583 -0.378762895098197 -0.0549887090257519 0.0331109531429606 -0.310560577530301 -0.0536817831823391 -0.0536817831823391 -0.668126294080185 -0.074344305977512 -0.747537917411978 -0.628005494576285 0.274549513021687 -0.445348091870953 -0.424654219186824 -0.294410772330137 -0.341875715746335 -0.74195106147793 -0.50898763347911 -0.771996864875321 -0.412771207526811 -0.426560517807674 -0.22370575499304 -0.481688802868337 -0.597203836217075 -0.0136521080326497 -0.195815805131979 -0.297029044885476 -0.612855869163494 -0.237470398661827 -0.186437911544992 -0.637393455255795 0.0924760229847178 -0.518358569750375 -0.505881892300382 -0.790844854996454 0.0248384152021702 -0.578537849682907 0.52958011161971 -0.363161351644264 -0.771032401058189 -0.188484706869545 -0.755416107384954 -0.73218800046876 -0.507695750021837 -0.794247218372465 -0.552310202372205 -0.497358179907168 0.401580199834431 -0.632492829396684 -0.832897456785308 -0.69845320054152 -0.270728775569506 -0.270728775569506 -0.6593296994938 -0.167058956193511 -0.794857672231871 -0.560357796331393 0.485926637996311 -0.392272809681311 -0.745766322495237 -0.543792892578038 -0.814388042717494 -0.577133575876926 -0.451729099075858 0.384577972664282 -0.325050909521613 -0.691829831462942 -0.119841019302058 -0.815159205406765
5 "STANDING" 0.0409879426352345 0.00475920122497726 -0.0175853836818565 0.957378959566095 -0.0340297823655147 0.137899925024132 0.070769079478335 -0.0115111951594458 -0.0365202790746595 -0.0264174234277688 -0.00464521513318292 -0.0849034613541484 -0.0886093631705823 -0.0423324346868378 -0.0336824252285955 -0.92839240804489 -0.92839240804489 -0.95690834968913 -0.895377844214144 -0.958175665923463 -0.962488511141982 -0.882685694118973 -0.910972579849856 0.100751800001895 0.0175087853694908 0.0495459184627143 -0.960792198521768 -0.930265901425963 -0.956177501839653 0.0244892895887935 -0.135850545851586 0.103576572326024 -0.901914102095906 -0.937589375453748 -0.893990547330491 -0.153599708624633 -0.139322611714577 -0.134657628884237 -0.897322649250504 -0.00170729519669334 -0.939204196353766 0.125050309530104 -0.893813709556285 -0.161264239786743 -0.950772158726671 0.0119729530999026 -0.967271762937484 -0.904588670983777 -0.899463582767528 -0.980244674919235 -0.939710669866752 -0.944132421556195 -0.960734548741031 -0.930007092948969 -0.961956979489519 -0.901675053709954 -0.932557906907194 -0.912731974483936 -0.942131261789731 -0.96000955085126 -0.941956898608902 -0.899903399520677 -0.899903399520677 -0.939514326562366 -0.851025969014483 -0.945880847699553 -0.969369571956151 -0.915175950633231 -0.903995006770257 -0.964428729066753 -0.934968397254768 -0.966035754028758 -0.903852282315638 -0.930969417396664 -0.923685887273099 -0.906604789857104 -0.939614316115056 -0.852452920607487 -0.943803022702487
5 "WALKING" 0.0392475514827968 -0.00299568395069382 -0.0190017783141745 0.969277019750693 -0.0956696798277934 0.00263855155869951 0.0845888835295256 -0.0163194101889389 -0.0379723457099495 -0.0488919895997058 -0.0176895391279498 -0.080812757098928 -0.0888408357342751 -0.0449559528828883 -0.0482679600162785 -0.366856773678867 -0.366856773678867 -0.288838723414645 -0.355895215712002 -0.444570207357903 -0.287799805040778 0.00946037741246751 -0.490394558023812 -0.194904349571931 0.0317962924923607 0.122013833163419 -0.344954806468001 -0.181055554501966 -0.590454728440441 -0.417459645934712 -0.489371416759378 -0.160264156346524 -0.372679311640586 -0.51395896553801 -0.213030125862441 -0.0168062408219868 -0.00892218920029482 0.111337943723355 -0.304588192913287 0.171672861995589 -0.269408197230292 -0.00147660287914854 -0.484262829073505 0.229947732891923 -0.548056392102495 0.105330280449 -0.294165055113802 -0.252754532722802 -0.6067660160717 -0.983387309791829 -0.963678225508593 -0.976772912966963 -0.30289102412186 -0.0910397424466367 -0.612895318815191 -0.490878876373003 -0.504609946806554 -0.425916792663894 -0.357550273828583 -0.571438123356822 -0.157855193820014 -0.5231283761105 -0.5231283761105 -0.282224808142432 -0.492176823724337 -0.489199746038521 -0.297419982478016 -0.359390806105062 -0.671796293515791 -0.321390319967026 -0.0545213604746052 -0.632947946548741 -0.529388965847269 -0.502699304331848 -0.521431152641447 -0.636424037415476 -0.305993897728107 -0.589734537249509 -0.455796710834623
5 "WALKING_DOWNSTAIRS" 0.0455797178358398 0.00568726580174276 -0.0142671304678126 0.953305713225914 -0.0561152811416837 0.0218432153253876 0.109650600876337 0.0137618234228207 -0.0192500228817599 -0.068294569734181 -0.0188725224983922 -0.0813873905942699 -0.110149007961603 -0.0708296590585258 -0.039965693652278 -0.0888870055013133 -0.0888870055013133 -0.0641704025831051 -0.217995818210524 -0.397232106779337 0.0984199692317731 0.0792280691463838 -0.374872437104288 -0.321968167153373 0.068343640682289 0.0940874282379373 -0.0368012152616512 -0.0568032955249909 -0.491940653398021 -0.409765864504592 -0.429955764394268 -0.125194652517569 -0.295355069568968 -0.382489692983027 -0.0340924171046754 0.0181092340441574 0.00113884305132617 0.15167584829184 0.156003725935364 0.0115376666683599 0.0092412799727687 0.114060984409294 -0.349338414493389 0.186042324315831 -0.453699892412115 0.123511222808303 0.275008845752755 -0.243027433976441 -0.511797343128055 -0.960173645663124 -0.917167244043745 -0.952243237282764 0.0322415503562684 0.0473612312899191 -0.522651637902677 -0.46064819571928 -0.409122832872904 -0.349394651550789 -0.411165909563377 -0.514591486438067 -0.0345760143141575 -0.0776608525722646 -0.0776608525722646 -0.0292430295518016 -0.360678304633802 -0.450303211706834 0.336604512438105 -0.369087168666865 -0.589501765715649 0.0110559324454258 0.0901720095593403 -0.550720300219268 -0.514937152318413 -0.43156794608479 -0.483738443024965 -0.211024465863099 -0.0899931942383479 -0.484134768133417 -0.487262672377561
5 "WALKING_UPSTAIRS" 0.0354636051132016 -0.0180623610107492 -0.0188293306737032 0.933483535000715 -0.260637893237925 -0.0230453790949911 0.079544348661154 0.0140130359166285 -0.0605856146777073 0.0395191121199162 -0.0499454089165966 -0.106127094668599 -0.143029686377663 -0.0559895782362643 -0.0534895404960159 -0.214964797302766 -0.214964797302766 -0.247893110587635 -0.235482424088987 -0.473526646230351 -0.161500851103483 0.0728903154621848 -0.457610988880873 -0.296952781982602 -0.0828192764363248 -0.0314779024455551 -0.289725470654916 -0.19681792065095 -0.606675150187269 -0.452435127803633 -0.52985140233292 -0.156371154542342 -0.263624820044376 -0.51661630687286 -0.139710345480875 -0.0316659019998498 -0.112532362996495 0.0137866195435667 -0.168899279464464 0.00489040259811219 -0.264601753453789 0.127559095462251 -0.392564531027268 -0.0316704245575611 -0.571346998229182 0.0618900462401846 -0.0457775314482089 -0.177605270159397 -0.499519815293259 -0.962658540843575 -0.905968315456619 -0.94845556962672 -0.223896564631946 -0.12502661277939 -0.63836903273039 -0.443343597089241 -0.440334259216826 -0.381056300221555 -0.305119137369652 -0.631822048523302 -0.282345590536276 -0.339281733321442 -0.339281733321442 -0.310168697087504 -0.35468786987336 -0.557988065010203 -0.0046627960424239 -0.284137474001179 -0.54879234689287 -0.225327843333952 -0.105311153077714 -0.668333215956301 -0.501681825162472 -0.403501265245993 -0.488421209446317 -0.435597941538051 -0.378942430292308 -0.440438737004521 -0.572626975446281
6 "LAYING" 0.0254993923243625 0.00560718211004211 -0.0373719115324345 -0.476999748657518 0.957693784949555 0.174540630738867 0.105754905395477 -0.0102129594608866 -0.035205784085831 -0.00468603138090208 -0.0476574675437225 -0.00781986634674908 -0.111660795599327 -0.0376540413725767 -0.0761220749317032 -0.931483216621383 -0.931483216621383 -0.952967285195966 -0.9007844276679 -0.953079255981877 -0.927216787044253 -0.915596526148744 -0.933725987315802 -0.0641626044682925 0.333083011465118 0.240750593057445 -0.96529519010437 -0.933285506919374 -0.953343017166398 -0.0589415683994709 -0.0181515638117429 0.178777040968591 -0.931961417859692 -0.940028406112543 -0.926855779114527 0.139629997975593 0.0112302607775957 0.0113003781773015 -0.895723335072109 0.172400506991078 -0.946748708459092 0.189495438200114 -0.926257392676213 0.113011512542246 -0.952241068048701 0.22951778925175 -0.921498213884347 -0.940527538664277 -0.942583679900145 -0.89130126814709 -0.952617340119632 -0.949589048674524 -0.96456832278474 -0.930183794929532 -0.958060083560604 -0.953082562905168 -0.941235327909931 -0.944497165224187 -0.934985644916605 -0.957228513760413 -0.957883025340556 -0.908224870639641 -0.908224870639641 -0.94826639481572 -0.915590256008255 -0.951509826699059 -0.91941283717907 -0.950306475530039 -0.948835620882356 -0.967033686163658 -0.931607069848044 -0.960729475622675 -0.960307085212947 -0.942597028677404 -0.952825907858112 -0.91737777543741 -0.949589127776611 -0.923450029362497 -0.953956604116587
6 "LIE_TO_SIT" 0.80150837846393 -0.456793353165784 -0.104123372338784 -0.252389923057717 0.85389676421882 0.268659532198864 0.123491433219039 0.0341302767644617 -0.150754699883071 0.141706066749838 -0.0962329308831739 0.316452456793676 0.266323014647543 0.0802192083763927 -0.0303030022415057 0.12357595014779 0.12357595014779 -0.643731707965845 -0.0761867580724945 -0.711389934494244 -0.562863010665231 -0.0793140041370285 -0.489814503194676 -0.803865241268174 -0.337392483374179 0.167230242726978 -0.74136059051646 -0.399717469320036 -0.686541058461903 -0.327034462172046 -0.263389734451284 0.207197648181723 -0.257112978001315 -0.545384880661297 -0.258661629004347 0.0587390219930387 -0.281634563558034 -0.657742319572647 -0.0941275093568235 -0.575357235327318 -0.514443789449947 -0.00641261237489215 -0.282810702803822 -0.10130974876446 -0.659289132090497 0.114725070899103 -0.0343555512175535 0.115899280473843 -0.565598910122391 0.242912269693765 -0.306360050579379 -0.843993080458147 -0.726615930459497 -0.381005005648612 -0.717196979570851 -0.420127945366046 -0.44206604274441 0.183294112816833 -0.548002265624954 -0.727877529810759 -0.692767173653846 0.569602924191134 0.569602924191134 -0.504357416210523 -0.104538512207067 -0.636472275802966 0.107101752180955 0.089502562453727 -0.619742352105124 -0.735414648748089 -0.405284256527402 -0.746672080777537 -0.472040633053984 -0.392836447264484 0.181691970837668 0.623686682211483 -0.495238156884179 -0.145152691848974 -0.642030084600972
6 "LIE_TO_STAND" 0.750007113122548 -0.520031590652863 -0.0602539919736651 -0.0109602573970498 0.804115373663497 0.0310231705129117 0.0313402818511511 -0.17177754452199 -0.192943196806035 0.328846347361599 0.136865122694337 0.254046619247505 -0.0485579716282633 0.0253584186678118 -0.185454066328362 0.136127837641399 0.136127837641399 -0.635741145476665 -0.0312156410523734 -0.631431229842117 -0.446837821080014 -0.145660809689375 -0.360853442194902 -0.525610637940226 -0.286262136837932 -0.25689911872908 -0.729439825789925 -0.535881334602386 -0.646697233439672 -0.261353446294702 -0.441435185743499 -0.172634198684673 -0.211738768173044 -0.512722563656919 -0.280219306924109 -0.17002291233246 -0.213927607256241 -0.430284037382833 -0.0663153381950798 -0.43740064760802 -0.620539125671349 0.139479190135969 -0.374015413956993 -0.205960518306357 -0.651969552241121 0.188324224023818 -0.183050364424611 -0.154865990746491 -0.359813487384208 0.352974391391296 -0.175192828291079 -0.849549989175089 -0.725769514434978 -0.528077823566774 -0.69535620748088 -0.277304474577418 -0.476670147260755 -0.164716041017494 -0.452945711833629 -0.707430130973438 -0.664904217621469 0.194017904965504 0.194017904965504 -0.649369118559778 -0.230348540403038 -0.661347485060823 -0.102267199245726 -0.204319755937637 -0.409668593326444 -0.747167149961281 -0.55295921566219 -0.744874580569946 -0.308090539642775 -0.459554852662103 -0.198769211583693 0.188377065014172 -0.690884745267812 -0.277743635689289 -0.698961731170623
6 "SIT_TO_LIE" -0.239003923357302 0.50142062419063 0.184121994127842 0.900050402037256 0.108186368762266 0.00976163261756591 -0.363090606431388 0.527372890068091 0.110789537530888 -0.404219324330918 0.00868095342276459 -0.824001881507876 0.0476627573233657 0.154983729791715 -0.24179937114867 -0.0569686388843829 -0.0569686388843829 -0.678383979739705 0.0736790674186466 -0.728653683191536 -0.416847422181596 -0.0726813529500881 -0.412050662808512 -0.123999895655077 -0.0880048539342677 -0.545010011963096 -0.729212446727676 -0.583319935223955 -0.734970788439073 -0.311865035453794 -0.555769262874379 -0.268104204053742 -0.342338983594595 -0.560855560107364 -0.404833996658255 -0.326715900276808 -0.357039754932452 -0.409189419141194 -0.0209081986019594 -0.0895616245663425 -0.639380439574018 0.0994309846896799 -0.550571758230619 -0.245303568369452 -0.790710113887365 0.239857409014754 -0.433943250309548 -0.178419267461331 -0.214578143668085 -0.775144448955808 -0.185534022177337 -0.615234700433633 -0.730399617876325 -0.57574982567729 -0.756908583748367 -0.269876365420272 -0.431793166594851 -0.337715821668671 -0.618675823647865 -0.803938455993221 -0.728841852944306 -0.159381371525201 -0.159381371525201 -0.670293203015344 -0.421869290410932 -0.797535933205153 -0.440460206352997 -0.246102936649151 -0.233198124992679 -0.75721812320855 -0.59719683451378 -0.77653716016023 -0.2630260844789 -0.372101916986443 -0.366765030307859 -0.25141788317008 -0.716128823469516 -0.440967266528504 -0.823262216228448
6 "SIT_TO_STAND" -0.032233110076056 -0.373983964971472 -0.243216597745275 0.910033406926357 -0.0408981905928952 -0.111856120866991 0.219915945735856 0.0347530860621004 -0.126338967534316 0.00426704466696637 -0.0766366220122483 0.014364941204525 -0.0206144021615006 -0.0777435374760282 -0.192080769535859 -0.216240825184049 -0.216240825184049 -0.537973941483181 -0.120112129398754 -0.542022034617312 -0.473497265104456 -0.131334917386161 -0.2334973164492 -0.39024495892811 -0.763975150617311 -0.343736959728911 -0.596260299481995 -0.619727316084365 -0.536689074857709 -0.616731259955279 -0.856127191516336 -0.342283511440696 -0.549955669410561 -0.27433512118927 -0.198692425714919 0.117360405025595 -0.361959454220809 -0.677467974199888 -0.112392502824453 -0.534672967353207 -0.524385475359135 -0.271383937501812 -0.302496693159798 0.0135467083553828 -0.473115886551368 0.108065961917257 -0.495612826589174 0.0874714546259674 -0.113898181975241 -0.799956520977408 -0.0525854852087728 -0.464513144310793 -0.524237779100879 -0.577595974846727 -0.522623875306609 -0.701830617319699 -0.0785181117125306 0.0332170864329207 -0.525478373183281 -0.437700249684501 -0.65182060949818 0.119529288612281 0.119529288612281 -0.419119162350418 -0.175417778827349 -0.39357003408119 -0.504285519512209 0.0679007455445466 -0.151830224020201 -0.494866816879809 -0.559340078159533 -0.508458251912516 -0.753378710745335 0.0175209472840665 0.0105828641858343 0.114191145528513 -0.310429581854915 -0.232282192756261 -0.340884230553969
